No_Occupant,Met,Clo,CO2_Outdoor,CO2_Indoor,Outdoor_Temp,Indoor_Temp,Outdoor_Humidity,Indoor_Humidity,Energy_Consumption_Light,Energy_Consumption_HVAC,Energy_Consumption_Others,Total_Energy_Consumption
5,0.87,0.689,435.2701,1350.6437,27.43176224,20.15569302,89.86284,60.67348,0.094300405,1.952591512,0.05334602,2.100237938
4,0.89,0.656,434.485,1392.1984,27.8733301,22.60348247,89.69296,60.914765,0.085986526,2.583148059,0.049389725,2.71852431
3,0.97,0.768,433.6999,1433.7531,29.19490226,20.08301908,89.52308,61.15605,0.088489262,3.454371126,0.044295343,3.587155731
3,0.95,0.89,432.9148,1475.3078,32.79680787,24.25711435,89.3532,61.397335,0.063848172,2.144994523,0.043842145,2.252684841
1,0.83,0.667,440.7658,1347.7608,28.56417307,23.15871466,89.5112,58.984485,0.062402933,2.064192596,0.049389725,2.175985253
1,0.83,0.656,439.9807,1341.3155,30.08344607,24.71044665,90.11172,59.22577,0.072773075,1.998280957,0.044295343,2.115349376
1,0.84,0.656,439.1956,1334.8702,28.81958179,23.63754418,90.71224,59.467055,0.099982583,2.60717358,0.043842145,2.750998308
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
1,0.86,0.656,436.8403,1315.5343,28.2547969,17.41887479,90.2026,60.19091,0.128389437,4.311039598,0.054016291,4.493445326
4,0.87,0.618,436.0552,1309.089,30.56973415,19.20978501,90.03272,60.432195,0.060044292,2.234012072,0.05177671,2.345833074
5,0.87,0.689,435.2701,1350.6437,27.43176224,20.15569302,89.86284,60.67348,0.094300405,1.952591512,0.05334602,2.100237938
4,0.89,0.656,434.485,1392.1984,27.8733301,22.60348247,89.69296,60.914765,0.085986526,2.583148059,0.049389725,2.71852431
3,0.97,0.768,433.6999,1433.7531,29.19490226,20.08301908,89.52308,61.15605,0.088489262,3.454371126,0.044295343,3.587155731
3,0.95,0.89,432.9148,1475.3078,32.79680787,24.25711435,89.3532,61.397335,0.063848172,2.144994523,0.043842145,2.252684841
1,0.83,0.667,440.7658,1347.7608,28.56417307,23.15871466,89.5112,58.984485,0.062402933,2.064192596,0.049389725,2.175985253
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
1,0.86,0.656,436.8403,1315.5343,28.2547969,17.41887479,90.2026,60.19091,0.128389437,4.311039598,0.054016291,4.493445326
4,0.87,0.618,436.0552,1309.089,30.56973415,19.20978501,90.03272,60.432195,0.060044292,2.234012072,0.05177671,2.345833074
5,0.87,0.689,435.2701,1350.6437,27.43176224,20.15569302,89.86284,60.67348,0.094300405,1.952591512,0.05334602,2.100237938
4,0.89,0.656,434.485,1392.1984,27.8733301,22.60348247,89.69296,60.914765,0.085986526,2.583148059,0.049389725,2.71852431
3,0.97,0.768,433.6999,1433.7531,29.19490226,20.08301908,89.52308,61.15605,0.088489262,3.454371126,0.044295343,3.587155731
3,0.95,0.89,432.9148,1475.3078,32.79680787,24.25711435,89.3532,61.397335,0.063848172,2.144994523,0.043842145,2.252684841
1,0.83,0.667,440.7658,1347.7608,28.56417307,23.15871466,89.5112,58.984485,0.062402933,2.064192596,0.049389725,2.175985253
1,0.83,0.656,439.9807,1341.3155,30.08344607,24.71044665,90.11172,59.22577,0.072773075,1.998280957,0.044295343,2.115349376
1,0.84,0.656,439.1956,1334.8702,28.81958179,23.63754418,90.71224,59.467055,0.099982583,2.60717358,0.043842145,2.750998308
1,0.85,0.656,438.4105,1328.4249,32.27602751,23.27236816,90.54236,59.70834,0.060718191,1.786242277,0.054068728,1.901029196
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
1,0.85,0.656,438.4105,1328.4249,32.27602751,23.27236816,90.54236,59.70834,0.060718191,1.786242277,0.054068728,1.901029196
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
1,0.86,0.656,436.8403,1315.5343,28.2547969,17.41887479,90.2026,60.19091,0.128389437,4.311039598,0.054016291,4.493445326
4,0.87,0.618,436.0552,1309.089,30.56973415,19.20978501,90.03272,60.432195,0.060044292,2.234012072,0.05177671,2.345833074
4,0.87,0.689,435.2701,1350.6437,27.43176224,20.15569302,89.86284,60.67348,0.094300405,1.952591512,0.05334602,2.100237938
4,0.89,0.656,434.485,1392.1984,27.8733301,22.60348247,89.69296,60.914765,0.085986526,2.583148059,0.049389725,2.71852431
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
1,0.86,0.656,436.8403,1315.5343,28.2547969,17.41887479,90.2026,60.19091,0.128389437,4.311039598,0.054016291,4.493445326
4,0.87,0.618,436.0552,1309.089,30.56973415,19.20978501,90.03272,60.432195,0.060044292,2.234012072,0.05177671,2.345833074
5,0.87,0.689,435.2701,1350.6437,27.43176224,20.15569302,89.86284,60.67348,0.094300405,1.952591512,0.05334602,2.100237938
4,0.89,0.656,434.485,1392.1984,27.8733301,22.60348247,89.69296,60.914765,0.085986526,2.583148059,0.049389725,2.71852431
3,0.97,0.768,433.6999,1433.7531,29.19490226,20.08301908,89.52308,61.15605,0.088489262,3.454371126,0.044295343,3.587155731
3,0.95,0.89,432.9148,1475.3078,32.79680787,24.25711435,89.3532,61.397335,0.063848172,2.144994523,0.043842145,2.252684841
1,0.83,0.667,440.7658,1347.7608,28.56417307,23.15871466,89.5112,58.984485,0.062402933,2.064192596,0.049389725,2.175985253
1,0.83,0.656,439.9807,1341.3155,30.08344607,24.71044665,90.11172,59.22577,0.072773075,1.998280957,0.044295343,2.115349376
1,0.84,0.656,439.1956,1334.8702,28.81958179,23.63754418,90.71224,59.467055,0.099982583,2.60717358,0.043842145,2.750998308
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
1,0.86,0.656,436.8403,1315.5343,28.2547969,17.41887479,90.2026,60.19091,0.128389437,4.311039598,0.054016291,4.493445326
4,0.87,0.618,436.0552,1309.089,30.56973415,19.20978501,90.03272,60.432195,0.060044292,2.234012072,0.05177671,2.345833074
5,0.87,0.689,435.2701,1350.6437,27.43176224,20.15569302,89.86284,60.67348,0.094300405,1.952591512,0.05334602,2.100237938
4,0.89,0.656,434.485,1392.1984,27.8733301,22.60348247,89.69296,60.914765,0.085986526,2.583148059,0.049389725,2.71852431
3,0.97,0.768,433.6999,1433.7531,29.19490226,20.08301908,89.52308,61.15605,0.088489262,3.454371126,0.044295343,3.587155731
3,0.95,0.89,432.9148,1475.3078,32.79680787,24.25711435,89.3532,61.397335,0.063848172,2.144994523,0.043842145,2.252684841
1,0.83,0.667,440.7658,1347.7608,28.56417307,23.15871466,89.5112,58.984485,0.062402933,2.064192596,0.049389725,2.175985253
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
1,0.86,0.656,436.8403,1315.5343,28.2547969,17.41887479,90.2026,60.19091,0.128389437,4.311039598,0.054016291,4.493445326
4,0.87,0.618,436.0552,1309.089,30.56973415,19.20978501,90.03272,60.432195,0.060044292,2.234012072,0.05177671,2.345833074
5,0.87,0.689,435.2701,1350.6437,27.43176224,20.15569302,89.86284,60.67348,0.094300405,1.952591512,0.05334602,2.100237938
4,0.89,0.656,434.485,1392.1984,27.8733301,22.60348247,89.69296,60.914765,0.085986526,2.583148059,0.049389725,2.71852431
3,0.97,0.768,433.6999,1433.7531,29.19490226,20.08301908,89.52308,61.15605,0.088489262,3.454371126,0.044295343,3.587155731
3,0.95,0.89,432.9148,1475.3078,32.79680787,24.25711435,89.3532,61.397335,0.063848172,2.144994523,0.043842145,2.252684841
1,0.83,0.667,440.7658,1347.7608,28.56417307,23.15871466,89.5112,58.984485,0.062402933,2.064192596,0.049389725,2.175985253
1,0.83,0.656,439.9807,1341.3155,30.08344607,24.71044665,90.11172,59.22577,0.072773075,1.998280957,0.044295343,2.115349376
1,0.84,0.656,439.1956,1334.8702,28.81958179,23.63754418,90.71224,59.467055,0.099982583,2.60717358,0.043842145,2.750998308
1,0.85,0.656,438.4105,1328.4249,32.27602751,23.27236816,90.54236,59.70834,0.060718191,1.786242277,0.054068728,1.901029196
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
1,0.85,0.656,438.4105,1328.4249,32.27602751,23.27236816,90.54236,59.70834,0.060718191,1.786242277,0.054068728,1.901029196
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
1,0.86,0.656,436.8403,1315.5343,28.2547969,17.41887479,90.2026,60.19091,0.128389437,4.311039598,0.054016291,4.493445326
4,0.87,0.618,436.0552,1309.089,30.56973415,19.20978501,90.03272,60.432195,0.060044292,2.234012072,0.05177671,2.345833074
4,0.87,0.689,435.2701,1350.6437,27.43176224,20.15569302,89.86284,60.67348,0.094300405,1.952591512,0.05334602,2.100237938
4,0.89,0.656,434.485,1392.1984,27.8733301,22.60348247,89.69296,60.914765,0.085986526,2.583148059,0.049389725,2.71852431
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
1,0.86,0.656,436.8403,1315.5343,28.2547969,17.41887479,90.2026,60.19091,0.128389437,4.311039598,0.054016291,4.493445326
4,0.87,0.618,436.0552,1309.089,30.56973415,19.20978501,90.03272,60.432195,0.060044292,2.234012072,0.05177671,2.345833074
5,0.87,0.689,435.2701,1350.6437,27.43176224,20.15569302,89.86284,60.67348,0.094300405,1.952591512,0.05334602,2.100237938
4,0.89,0.656,434.485,1392.1984,27.8733301,22.60348247,89.69296,60.914765,0.085986526,2.583148059,0.049389725,2.71852431
3,0.97,0.768,433.6999,1433.7531,29.19490226,20.08301908,89.52308,61.15605,0.088489262,3.454371126,0.044295343,3.587155731
3,0.95,0.89,432.9148,1475.3078,32.79680787,24.25711435,89.3532,61.397335,0.063848172,2.144994523,0.043842145,2.252684841
1,0.83,0.667,440.7658,1347.7608,28.56417307,23.15871466,89.5112,58.984485,0.062402933,2.064192596,0.049389725,2.175985253
1,0.83,0.656,439.9807,1341.3155,30.08344607,24.71044665,90.11172,59.22577,0.072773075,1.998280957,0.044295343,2.115349376
1,0.84,0.656,439.1956,1334.8702,28.81958179,23.63754418,90.71224,59.467055,0.099982583,2.60717358,0.043842145,2.750998308
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
1,0.86,0.656,436.8403,1315.5343,28.2547969,17.41887479,90.2026,60.19091,0.128389437,4.311039598,0.054016291,4.493445326
4,0.87,0.618,436.0552,1309.089,30.56973415,19.20978501,90.03272,60.432195,0.060044292,2.234012072,0.05177671,2.345833074
5,0.87,0.689,435.2701,1350.6437,27.43176224,20.15569302,89.86284,60.67348,0.094300405,1.952591512,0.05334602,2.100237938
4,0.89,0.656,434.485,1392.1984,27.8733301,22.60348247,89.69296,60.914765,0.085986526,2.583148059,0.049389725,2.71852431
3,0.97,0.768,433.6999,1433.7531,29.19490226,20.08301908,89.52308,61.15605,0.088489262,3.454371126,0.044295343,3.587155731
3,0.95,0.89,432.9148,1475.3078,32.79680787,24.25711435,89.3532,61.397335,0.063848172,2.144994523,0.043842145,2.252684841
1,0.83,0.667,440.7658,1347.7608,28.56417307,23.15871466,89.5112,58.984485,0.062402933,2.064192596,0.049389725,2.175985253
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
1,0.86,0.656,436.8403,1315.5343,28.2547969,17.41887479,90.2026,60.19091,0.128389437,4.311039598,0.054016291,4.493445326
4,0.87,0.618,436.0552,1309.089,30.56973415,19.20978501,90.03272,60.432195,0.060044292,2.234012072,0.05177671,2.345833074
5,0.87,0.689,435.2701,1350.6437,27.43176224,20.15569302,89.86284,60.67348,0.094300405,1.952591512,0.05334602,2.100237938
4,0.89,0.656,434.485,1392.1984,27.8733301,22.60348247,89.69296,60.914765,0.085986526,2.583148059,0.049389725,2.71852431
3,0.97,0.768,433.6999,1433.7531,29.19490226,20.08301908,89.52308,61.15605,0.088489262,3.454371126,0.044295343,3.587155731
3,0.95,0.89,432.9148,1475.3078,32.79680787,24.25711435,89.3532,61.397335,0.063848172,2.144994523,0.043842145,2.252684841
1,0.83,0.667,440.7658,1347.7608,28.56417307,23.15871466,89.5112,58.984485,0.062402933,2.064192596,0.049389725,2.175985253
1,0.83,0.656,439.9807,1341.3155,30.08344607,24.71044665,90.11172,59.22577,0.072773075,1.998280957,0.044295343,2.115349376
1,0.84,0.656,439.1956,1334.8702,28.81958179,23.63754418,90.71224,59.467055,0.099982583,2.60717358,0.043842145,2.750998308
1,0.85,0.656,438.4105,1328.4249,32.27602751,23.27236816,90.54236,59.70834,0.060718191,1.786242277,0.054068728,1.901029196
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
1,0.85,0.656,438.4105,1328.4249,32.27602751,23.27236816,90.54236,59.70834,0.060718191,1.786242277,0.054068728,1.901029196
1,0.85,0.656,437.6254,1321.9796,32.02482628,20.6952453,90.37248,59.949625,0.096648568,2.677993705,0.058397362,2.833039635
1,0.86,0.656,436.8403,1315.5343,28.2547969,17.41887479,90.2026,60.19091,0.128389437,4.311039598,0.054016291,4.493445326
4,0.87,0.618,436.0552,1309.089,30.56973415,19.20978501,90.03272,60.432195,0.060044292,2.234012072,0.05177671,2.345833074
